,year,selling_price,km_driven,brand,fuel,seller,transmission,owner
3505,13,12.54254845357358,11.289794413577894,Ford_Figo,Diesel,Individual,Manual,Second Owner
3506,14,12.345834587905333,11.608244735642321,Mahindra_Xylo,Diesel,Individual,Manual,Second Owner
3507,17,11.289794413577894,11.695255355062795,Maruti_Zen,Petrol,Individual,Manual,First Owner
3508,15,11.156264806643742,9.210440366976517,Tata_Nano,Petrol,Individual,Manual,First Owner
3509,12,12.388398368982115,11.002116507732017,Maruti_Ritz,Diesel,Individual,Manual,Second Owner
3510,15,12.847929163278053,11.184435286790631,Mahindra_Xylo,Diesel,Individual,Manual,Second Owner
3511,12,12.388398368982115,11.002116507732017,Maruti_Ritz,Diesel,Individual,Manual,Second Owner
3512,19,11.289794413577894,11.608244735642321,Hyundai_Santro,Petrol,Individual,Manual,First Owner
3513,12,12.487488878546145,10.819798284210286,Hyundai_i10,Petrol,Individual,Manual,First Owner
3514,7,12.676079399771027,10.12667110305036,Hyundai_EON,Petrol,Individual,Manual,First Owner
3515,11,13.122365377402328,11.695255355062795,Nissan_Terrano,Diesel,Individual,Manual,Third Owner
3516,9,14.077875591662238,10.915106645867503,Hyundai_Creta,Diesel,Individual,Manual,First Owner
3517,7,14.220976332738882,10.463131911491967,Mahindra_Scorpio,Diesel,Individual,Manual,First Owner
3518,9,14.403297778421795,11.608244735642321,Toyota_Innova,Diesel,Individual,Automatic,First Owner
3519,11,13.304686600863562,11.289794413577894,Mahindra_XUV500,Diesel,Individual,Manual,Second Owner
3520,7,12.948012371209098,11.289794413577894,Tata_Tiago,Petrol,Individual,Manual,First Owner
3521,16,11.849404844423074,11.695255355062795,Maruti_Zen,Petrol,Individual,Manual,First Owner
3522,15,12.611541086966115,11.51293546492023,Skoda_Laura,Diesel,Individual,Manual,Second Owner
3523,19,11.51293546492023,11.002116507732017,Hyundai_Santro,Petrol,Dealer,Manual,Second Owner
3524,8,12.765691290604371,10.12667110305036,Maruti_Alto,Petrol,Dealer,Manual,First Owner
3525,7,13.652992804936396,9.852246888342531,Ford_EcoSport,Petrol,Dealer,Manual,First Owner
3526,17,11.849404844423074,10.896757843893464,Maruti_Alto,Petrol,Dealer,Manual,First Owner
3527,10,13.217675375388819,9.746892220313054,Ford_Aspire,Petrol,Dealer,Manual,Second Owner
3528,8,13.171155446333852,9.852246888342531,Hyundai_Grand,Petrol,Dealer,Automatic,First Owner
3529,10,13.060490101343552,11.891368749982085,Ford_Ecosport,Diesel,Dealer,Manual,First Owner
3530,12,13.710151153416941,11.49273296168228,Ford_Endeavour,Diesel,Dealer,Automatic,First Owner
3531,14,13.122365377402328,12.322267754431264,Ford_Endeavour,Diesel,Dealer,Manual,Second Owner
3532,27,11.289794413577894,11.695255355062795,Maruti_Zen,Petrol,Individual,Manual,Second Owner
3533,14,12.07254696717504,12.07254696717504,Mahindra_Verito,Diesel,Individual,Manual,First Owner
3534,8,14.115615891155079,9.61587214452889,Mahindra_XUV500,Diesel,Individual,Automatic,Second Owner
3535,8,13.592368256649284,10.819798284210286,Renault_Duster,Diesel,Individual,Manual,First Owner
3536,8,12.429220196836383,9.61587214452889,Datsun_RediGO,Petrol,Individual,Manual,First Owner
3537,7,13.45883704259595,10.12667110305036,Maruti_Ignis,Petrol,Individual,Automatic,First Owner
3538,6,13.592368256649284,10.12667110305036,Tata_Nexon,Diesel,Individual,Manual,First Owner
3539,12,13.399996629152975,11.141876276228,Mahindra_XUV500,Diesel,Individual,Manual,First Owner
3540,10,13.049794835104816,11.002116507732017,Maruti_Swift,Diesel,Individual,Manual,Third Owner
3541,19,12.100717685412471,12.312394698762546,Mahindra_Scorpio,Diesel,Individual,Manual,Second Owner
3542,8,13.304686600863562,11.097425172408931,Maruti_Swift,Diesel,Individual,Manual,Third Owner
3543,15,11.918397239722838,11.608244735642321,Ford_Fiesta,Petrol,Individual,Manual,First Owner
3544,11,13.017005083966255,11.264476926102367,Hyundai_Verna,Diesel,Individual,Manual,Second Owner
3545,6,13.488395803228677,9.210440366976517,Hyundai_Elite,Petrol,Individual,Manual,First Owner
3546,7,12.611541086966115,10.463131911491967,Maruti_Swift,Petrol,Individual,Manual,First Owner
3547,6,13.815511557963774,9.210440366976517,Mahindra_Scorpio,Diesel,Individual,Manual,First Owner
3548,9,12.611541086966115,10.596659732783579,Renault_KWID,Petrol,Individual,Manual,First Owner
3549,12,13.017005083966255,11.695255355062795,Mahindra_Scorpio,Diesel,Individual,Manual,First Owner
3550,28,11.277215789596893,11.156264806643742,Maruti_Esteem,Petrol,Individual,Automatic,First Owner
3551,8,13.208542908506082,10.596659732783579,Ford_Figo,Diesel,Individual,Manual,First Owner
3552,7,13.64709190633931,9.90353755128617,Honda_Amaze,Diesel,Individual,Manual,First Owner
3553,9,13.45883704259595,11.440365524765756,Skoda_Rapid,Diesel,Individual,Manual,First Owner
3554,9,13.384729180332174,11.976665770490767,Toyota_Etios,Diesel,Individual,Manual,First Owner
3555,11,13.171155446333852,11.225256725762893,Ford_Ecosport,Diesel,Individual,Manual,Second Owner
3556,19,11.608244735642321,11.52387529615648,Ford_Fiesta,Diesel,Individual,Manual,Third Owner
3557,14,12.100717685412471,11.097425172408931,Tata_Indica,Diesel,Individual,Manual,First Owner
3558,13,12.54254845357358,10.308985993422082,Hyundai_i10,Petrol,Individual,Manual,Second Owner
3559,6,12.899222326086994,9.210440366976517,Renault_KWID,Petrol,Individual,Manual,First Owner
3560,13,13.345508528717259,11.744045122410057,Mahindra_XUV500,Diesel,Individual,Manual,Second Owner
3561,10,13.190023895035274,11.156264806643742,Volkswagen_Vento,Diesel,Individual,Manual,First Owner
3562,8,13.038981768465277,10.819798284210286,Maruti_Swift,Diesel,Individual,Manual,First Owner
3563,15,12.611541086966115,11.51293546492023,Mahindra_Bolero,Diesel,Individual,Manual,First Owner
3564,18,12.54254845357358,11.002116507732017,Honda_Civic,Petrol,Individual,Automatic,First Owner
3565,11,13.122365377402328,11.156264806643742,Honda_Mobilio,Petrol,Individual,Manual,First Owner
3566,6,13.997832948091215,7.0909098220799835,Hyundai_Creta,Petrol,Individual,Manual,First Owner
3567,9,12.611541086966115,10.596659732783579,Renault_KWID,Petrol,Individual,Manual,First Owner
3568,14,12.100717685412471,11.289794413577894,Tata_Manza,Diesel,Individual,Manual,Third Owner
3569,14,12.100717685412471,11.808910472459571,Hyundai_i10,Petrol,Individual,Automatic,Second Owner
3570,16,11.264476926102367,11.695255355062795,Maruti_Alto,Petrol,Individual,Manual,Second Owner
3571,14,11.982935344196433,11.695255355062795,Nissan_Micra,Diesel,Individual,Manual,First Owner
3572,11,13.304686600863562,12.380030154325457,Mahindra_Scorpio,Diesel,Individual,Manual,First Owner
3573,17,11.608244735642321,11.51293546492023,Maruti_Wagon,Petrol,Individual,Manual,Second Owner
3574,14,13.017005083966255,11.608244735642321,Mahindra_Bolero,Diesel,Individual,Manual,Second Owner
3575,6,14.115615891155079,10.463131911491967,Mahindra_Scorpio,Diesel,Individual,Manual,First Owner
3576,22,11.695255355062795,12.013706813470414,Honda_City,Petrol,Individual,Manual,Second Owner
3577,7,13.854732232655556,10.645448706505872,Honda_BR-V,Diesel,Individual,Manual,First Owner
3578,11,12.873904582205107,11.156264806643742,Hyundai_Grand,Diesel,Individual,Manual,Second Owner
3579,14,11.082157933374816,11.002116507732017,Tata_Nano,Petrol,Individual,Manual,Second Owner
3580,12,12.676079399771027,11.652696102959753,Volkswagen_Polo,Diesel,Individual,Manual,Third Owner
3581,8,13.487007879880162,11.156264806643742,Volkswagen_Ameo,Diesel,Individual,Manual,First Owner
3582,18,12.301387370778713,11.289794413577894,Maruti_Swift,Petrol,Individual,Manual,Second Owner
3583,14,12.323860125621126,11.082157933374816,Maruti_Wagon,Petrol,Dealer,Manual,First Owner
3584,15,12.206077645517674,11.918397239722838,Tata_Manza,Diesel,Individual,Manual,Second Owner
3585,10,12.983101310070822,11.225256725762893,Toyota_Etios,Diesel,Dealer,Manual,Second Owner
3586,13,12.611541086966115,11.06195554002416,Ford_Figo,Diesel,Individual,Manual,First Owner
3587,7,13.45883704259595,11.222586532857163,Honda_Amaze,Diesel,Individual,Manual,First Owner
3588,16,13.122365377402328,11.561725152903833,Ford_Endeavour,Diesel,Individual,Manual,Second Owner
3589,9,13.122365377402328,10.596659732783579,Renault_Duster,Diesel,Individual,Manual,First Owner
3590,9,12.899222326086994,11.407576060361786,Maruti_Ritz,Diesel,Individual,Manual,Second Owner
3591,10,13.623139877437296,11.225256725762893,Toyota_Corolla,Diesel,Dealer,Manual,Second Owner
3592,7,13.487007879880162,9.61587214452889,Maruti_Swift,Diesel,Individual,Manual,First Owner
3593,16,11.608244735642321,10.308985993422082,Maruti_800,Petrol,Individual,Manual,Second Owner
3594,11,13.304686600863562,11.51293546492023,Mahindra_Scorpio,Diesel,Individual,Manual,Second Owner
3595,16,12.524530013005734,11.951186847493476,Mahindra_Scorpio,Diesel,Individual,Automatic,Third Owner
3596,13,14.66950068935403,11.91170829631447,Land_Rover,Diesel,Individual,Automatic,Second Owner
3597,8,13.51440681653079,11.002116507732017,Hyundai_i20,Diesel,Individual,Manual,First Owner
3598,8,13.592368256649284,11.407576060361786,Maruti_Baleno,Diesel,Individual,Manual,First Owner
3599,6,13.910821646859095,11.51293546492023,Hyundai_Verna,Diesel,Individual,Manual,First Owner
3600,13,13.527829818844937,11.51293546492023,BMW_X1,Diesel,Individual,Automatic,Second Owner
3601,13,12.206077645517674,11.407576060361786,Maruti_Alto,Petrol,Individual,Manual,Second Owner
3602,16,12.25486757159303,11.225256725762893,Tata_Spacio,Diesel,Individual,Manual,First Owner
3603,16,12.506180941677357,11.695255355062795,Maruti_Swift,Diesel,Individual,Manual,Second Owner
3604,9,13.353476685668044,11.407576060361786,Toyota_Etios,Diesel,Individual,Manual,Second Owner
3605,10,12.834683971615659,10.915106645867503,Hyundai_Xcent,Petrol,Individual,Manual,First Owner
3606,15,12.611541086966115,11.156264806643742,Mahindra_Xylo,Diesel,Individual,Manual,First Owner
3607,9,13.270785106659046,11.461642696843066,Mahindra_Bolero,Diesel,Individual,Manual,Second Owner
3608,11,13.217675375388819,10.819798284210286,Hyundai_Verna,Diesel,Individual,Manual,First Owner
3609,9,13.527829818844937,10.819798284210286,Maruti_Ciaz,Diesel,Individual,Manual,First Owner
3610,11,12.429220196836383,11.010679596283687,Maruti_Omni,Petrol,Individual,Manual,First Owner
3611,13,12.983101310070822,12.367345048436391,Hyundai_Verna,Diesel,Individual,Manual,Second Owner
3612,18,13.710151153416941,11.248074110256228,Mercedes-Benz_E-Class,Diesel,Dealer,Automatic,First Owner
3613,9,13.437175577097312,11.06665398721974,Maruti_Swift,Diesel,Dealer,Manual,First Owner
3614,11,13.199326270390594,11.082157933374816,Maruti_Swift,Diesel,Dealer,Manual,First Owner
3615,7,13.968232503350668,9.472781556562168,Honda_City,Petrol,Dealer,Automatic,Test Drive Car
3616,11,13.321215875492413,11.251573687764477,Ford_Ecosport,Diesel,Dealer,Manual,First Owner
3617,14,12.449018824140563,10.085850775128717,Hyundai_EON,Petrol,Dealer,Manual,First Owner
3618,11,12.54254845357358,11.06415089616141,Nissan_Micra,Petrol,Dealer,Manual,First Owner
3619,8,12.821260987319457,10.12667110305036,Tata_Tiago,Petrol,Individual,Manual,First Owner
3620,14,13.038981768465277,11.243751064074187,Tata_New,Diesel,Individual,Manual,Second Owner
3621,27,10.645448706505872,11.156264806643742,Maruti_Zen,Petrol,Individual,Manual,Third Owner
3622,27,10.645448706505872,11.156264806643742,Maruti_Zen,Petrol,Individual,Manual,Third Owner
3623,14,12.154784614286667,11.289794413577894,Fiat_Linea,Diesel,Individual,Manual,Third Owner
3624,15,12.013706813470414,11.51293546492023,Fiat_Punto,Petrol,Individual,Manual,Fourth & Above Owner
3625,8,13.47302165746721,10.596659732783579,Ford_EcoSport,Diesel,Individual,Manual,First Owner
3626,7,13.997832948091215,9.61587214452889,Hyundai_Creta,Petrol,Individual,Manual,First Owner
3627,14,12.345834587905333,11.156264806643742,Maruti_Zen,Petrol,Individual,Manual,First Owner
3628,7,12.644330802262578,9.61587214452889,Renault_KWID,Petrol,Individual,Manual,First Owner
3629,10,12.676079399771027,10.596659732783579,Maruti_Wagon,Petrol,Individual,Manual,First Owner
3630,19,11.51293546492023,10.896757843893464,Maruti_800,Petrol,Individual,Manual,First Owner
3631,16,11.982935344196433,11.407576060361786,Hyundai_Verna,Diesel,Individual,Manual,First Owner
3632,18,11.002116507732017,10.859018228147887,Maruti_800,Petrol,Individual,Manual,First Owner
3633,13,11.51293546492023,12.206077645517674,Tata_Indigo,Diesel,Individual,Manual,Third Owner
3634,9,12.765691290604371,10.463131911491967,Chevrolet_Beat,Diesel,Individual,Manual,Second Owner
3635,8,13.45883704259595,11.002116507732017,Renault_Duster,Diesel,Individual,Manual,First Owner
3636,8,12.611541086966115,10.357425314095071,Maruti_Alto,Petrol,Individual,Manual,First Owner
3637,7,13.629182184591333,10.596659732783579,Hyundai_i20,Diesel,Individual,Manual,First Owner
3638,12,12.301387370778713,11.608244735642321,Mahindra_Quanto,Diesel,Individual,Manual,First Owner
3639,16,11.775297421715827,10.819798284210286,Tata_Indigo,Diesel,Individual,Manual,First Owner
3640,13,12.706850963741102,10.691967639914864,Hyundai_i20,Petrol,Individual,Manual,First Owner
3641,15,12.449018824140563,11.407576060361786,Honda_City,Petrol,Individual,Manual,Second Owner
3642,11,13.304686600863562,10.819798284210286,Hyundai_Verna,Petrol,Individual,Manual,Second Owner
3643,13,12.25486757159303,10.819798284210286,Hyundai_i10,Petrol,Individual,Manual,First Owner
3644,18,11.695255355062795,11.306725064386239,Maruti_Zen,Petrol,Individual,Manual,First Owner
3645,19,11.461642696843066,11.608244735642321,Maruti_Esteem,Petrol,Individual,Manual,First Owner
3646,19,12.345834587905333,12.611541086966115,Toyota_Innova,Diesel,Individual,Manual,First Owner
3647,15,12.345834587905333,11.156264806643742,Hyundai_Verna,Petrol,Individual,Manual,First Owner
3648,12,12.899222326086994,11.51293546492023,Hyundai_i20,Diesel,Individual,Manual,First Owner
3649,20,12.611541086966115,11.156264806643742,Maruti_Gypsy,Petrol,Individual,Manual,Second Owner
3650,12,12.611541086966115,10.819798284210286,Ford_Figo,Diesel,Individual,Manual,First Owner
3651,16,11.289794413577894,12.100717685412471,Ford_Fiesta,Diesel,Individual,Manual,Second Owner
3652,17,11.289794413577894,10.819798284210286,Maruti_800,Petrol,Individual,Manual,Second Owner
3653,18,11.51293546492023,11.407576060361786,Maruti_Esteem,Petrol,Individual,Manual,Second Owner
3654,13,12.611541086966115,11.608244735642321,Tata_Indica,Diesel,Individual,Manual,First Owner
3655,7,13.45883704259595,10.165890277802454,Maruti_Baleno,Petrol,Individual,Automatic,First Owner
3656,9,13.790193775620484,11.082157933374816,Maruti_Vitara,Diesel,Individual,Manual,First Owner
3657,16,13.122365377402328,11.775297421715827,Chevrolet_Captiva,Diesel,Individual,Manual,First Owner
3658,12,13.217675375388819,11.225256725762893,Renault_Duster,Diesel,Individual,Manual,Second Owner
3659,11,13.217675375388819,11.608244735642321,Nissan_Terrano,Diesel,Individual,Manual,Second Owner
3660,11,12.388398368982115,10.819798284210286,Maruti_Alto,Petrol,Individual,Manual,First Owner
3661,28,10.819798284210286,11.289794413577894,Maruti_800,Petrol,Individual,Manual,Second Owner
3662,16,11.695255355062795,11.289794413577894,Tata_Indica,Petrol,Individual,Manual,Second Owner
3663,12,13.710151153416941,11.002116507732017,Maruti_Alto,Petrol,Individual,Manual,Second Owner
3664,16,12.429220196836383,11.407576060361786,Honda_City,Petrol,Individual,Manual,Second Owner
3665,8,12.54254845357358,10.491301994830229,Renault_KWID,Petrol,Individual,Manual,First Owner
3666,15,11.350418300109132,11.373674891823535,Tata_Indica,Diesel,Individual,Manual,First Owner
3667,14,11.407576060361786,11.289794413577894,Tata_Indica,Diesel,Individual,Manual,First Owner
3668,10,13.122365377402328,10.819798284210286,Chevrolet_Enjoy,Diesel,Individual,Manual,First Owner
3669,12,12.206077645517674,11.002116507732017,Maruti_800,Petrol,Individual,Manual,First Owner
3670,10,12.429220196836383,10.819798284210286,Renault_KWID,Petrol,Individual,Manual,First Owner
3671,11,12.128116509451258,10.596659732783579,Maruti_Swift,Diesel,Individual,Manual,Third Owner
3672,17,11.51293546492023,11.002116507732017,Hyundai_i10,Petrol,Individual,Manual,Second Owner
3673,10,13.321215875492413,10.915106645867503,Toyota_Etios,Diesel,Individual,Manual,First Owner
3674,13,12.577639650232573,11.289794413577894,Mahindra_Quanto,Diesel,Individual,Manual,First Owner
3675,13,12.611541086966115,12.59473402514672,Mahindra_Xylo,Diesel,Individual,Manual,First Owner
3676,10,12.323860125621126,11.289794413577894,Hyundai_EON,Petrol,Individual,Manual,First Owner
3677,8,12.676079399771027,10.819798284210286,Maruti_Alto,Petrol,Individual,Manual,Second Owner
3678,13,11.813037464800539,11.970356641102999,Tata_Indigo,Diesel,Individual,Manual,Third Owner
3679,19,12.899222326086994,12.899222326086994,Toyota_Innova,Diesel,Individual,Manual,Third Owner
3680,9,12.899222326086994,10.12667110305036,Maruti_Wagon,Petrol,Individual,Manual,First Owner
3681,8,13.25339339419516,10.463131911491967,Hyundai_i20,Petrol,Individual,Manual,First Owner
3682,7,13.122365377402328,9.392745258631441,Maruti_Ignis,Petrol,Individual,Manual,First Owner
3683,10,11.775297421715827,11.156264806643742,Maruti_Omni,Petrol,Individual,Manual,First Owner
3684,7,12.793862088206213,8.294299608857235,Tata_Tiago,Petrol,Individual,Manual,First Owner
3685,8,13.180634172318978,9.290352309945568,Ford_Figo,Petrol,Dealer,Manual,First Owner
3686,16,12.429220196836383,10.819798284210286,Hyundai_i10,Petrol,Individual,Manual,First Owner
3687,9,13.304686600863562,9.877964595305043,Nissan_Sunny,Petrol,Dealer,Manual,First Owner
3688,12,13.25339339419516,11.04562218649336,Renault_Duster,Diesel,Dealer,Manual,First Owner
3689,12,13.652992804936396,11.358736451074895,Mahindra_XUV500,Diesel,Dealer,Manual,First Owner
3690,14,12.429220196836383,10.917467450363533,Ford_Figo,Diesel,Dealer,Manual,Second Owner
3691,11,13.270785106659046,11.056540676882484,Ford_Ecosport,Diesel,Dealer,Manual,Second Owner
3692,13,14.33430494661736,11.772424088947721,Toyota_Fortuner,Diesel,Dealer,Manual,First Owner
3693,15,12.100717685412471,9.61587214452889,Chevrolet_Spark,Petrol,Individual,Manual,First Owner
3694,8,12.611541086966115,10.819798284210286,Tata_Tiago,Petrol,Individual,Manual,First Owner
3695,13,12.502470376049185,11.156264806643742,Toyota_Etios,Petrol,Individual,Manual,Second Owner
3696,7,12.354492650648448,9.90353755128617,Maruti_Alto,Petrol,Individual,Manual,First Owner
3697,14,11.918397239722838,11.002116507732017,Chevrolet_Beat,Petrol,Individual,Manual,Third Owner
3698,8,13.112315061750808,8.517393171418904,Hyundai_Grand,Petrol,Individual,Manual,First Owner
3699,11,13.45883704259595,9.61587214452889,Maruti_Ciaz,Petrol,Individual,Manual,First Owner
3700,7,12.899222326086994,8.38958706681109,Datsun_GO,Petrol,Individual,Manual,Second Owner
3701,6,13.303018546545275,9.61587214452889,Mahindra_Xylo,Diesel,Individual,Manual,Third Owner
3702,12,12.95039048795861,10.714439990727769,Renault_Duster,Diesel,Individual,Manual,First Owner
3703,7,13.642348128015021,6.90875477931522,Ford_EcoSport,Diesel,Individual,Manual,First Owner
3704,11,12.59473402514672,10.55843949396453,Hyundai_i10,Petrol,Individual,Manual,First Owner
3705,14,12.301387370778713,10.12667110305036,Hyundai_i10,Petrol,Individual,Manual,First Owner
3706,12,12.429220196836383,10.463131911491967,Ford_Classic,Diesel,Individual,Manual,First Owner
3707,16,13.910821646859095,11.608244735642321,Toyota_Fortuner,Diesel,Individual,Manual,Second Owner
3708,13,12.611541086966115,10.596659732783579,Hyundai_Verna,Petrol,Individual,Manual,First Owner
3709,18,11.289794413577894,11.608244735642321,Chevrolet_Aveo,Petrol,Individual,Manual,Second Owner
3710,12,12.278397958261774,9.90353755128617,Chevrolet_Beat,Diesel,Individual,Manual,Third Owner
3711,13,12.409017571151187,9.615005159913578,Hyundai_EON,Petrol,Dealer,Manual,First Owner
3712,9,13.384729180332174,10.129108033725231,Ford_EcoSport,Diesel,Dealer,Manual,First Owner
3713,8,13.541075028051122,10.657141700932726,Ford_Ecosport,Diesel,Dealer,Manual,First Owner
3714,11,12.886643575525625,10.711658409664855,Honda_Amaze,Diesel,Dealer,Manual,First Owner
3715,11,12.54254845357358,11.404694165887381,Ford_Figo,Diesel,Dealer,Manual,Second Owner
3716,9,13.112315061750808,11.082157933374816,Honda_Jazz,Diesel,Dealer,Manual,First Owner
3717,9,13.171155446333852,10.463131911491967,Honda_Jazz,Diesel,Dealer,Manual,First Owner
3718,16,12.948012371209098,12.757339391293687,Toyota_Innova,Diesel,Dealer,Manual,First Owner
3719,15,12.25486757159303,10.448743588106625,Tata_New,Diesel,Individual,Manual,First Owner
3720,7,13.384729180332174,10.308985993422082,Hyundai_i20,Petrol,Individual,Manual,First Owner
3721,7,14.648420115681892,10.571342565808699,BMW_3,Diesel,Individual,Automatic,First Owner
3722,6,13.171155446333852,9.680406499268875,Ford_Freestyle,Diesel,Individual,Manual,First Owner
3723,15,12.180759965737863,11.289794413577894,Maruti_Wagon,CNG,Individual,Manual,Second Owner
3724,9,13.384729180332174,11.002116507732017,Maruti_Ertiga,Diesel,Individual,Manual,First Owner
3725,10,13.199326270390594,11.608244735642321,Mahindra_TUV,Diesel,Individual,Manual,First Owner
3726,11,12.100717685412471,11.0186455364637,Maruti_Alto,Petrol,Individual,Manual,First Owner
3727,8,13.527829818844937,10.275085591132715,Mahindra_Bolero,Diesel,Individual,Manual,First Owner
3728,7,13.795308871054397,10.819798284210286,Maruti_Ertiga,Diesel,Individual,Manual,First Owner
3729,11,12.429220196836383,11.407576060361786,Fiat_Grande,Diesel,Individual,Manual,First Owner
3730,7,13.217675375388819,10.463131911491967,Hyundai_Grand,Petrol,Individual,Automatic,First Owner
3731,10,13.142166004700508,10.668978650219241,Volkswagen_Vento,Petrol,Individual,Manual,Second Owner
3732,8,12.676079399771027,10.819798284210286,Maruti_Alto,Petrol,Individual,Manual,First Owner
3733,9,12.524530013005734,10.12667110305036,Hyundai_EON,Petrol,Individual,Manual,First Owner
3734,12,13.217675375388819,12.311571651597761,Mahindra_XUV500,Diesel,Individual,Manual,First Owner
3735,16,11.884495917930655,10.819798284210286,Maruti_Wagon,Petrol,Individual,Manual,Second Owner
3736,12,12.429220196836383,11.289794413577894,Fiat_Grande,Diesel,Individual,Manual,First Owner
3737,13,13.161586013632684,10.463131911491967,Hyundai_Verna,Diesel,Individual,Manual,First Owner
3738,18,11.461642696843066,11.350418300109132,Maruti_Alto,Petrol,Individual,Manual,Second Owner
3739,14,13.493928313146206,11.608244735642321,Toyota_Innova,Diesel,Individual,Manual,Third Owner
3740,19,10.915106645867503,11.156264806643742,Maruti_800,Petrol,Individual,Manual,Second Owner
3741,11,13.304686600863562,11.51293546492023,Honda_City,Diesel,Individual,Manual,First Owner
3742,12,12.706850963741102,11.695255355062795,Volkswagen_Vento,Diesel,Individual,Manual,Second Owner
3743,10,13.060490101343552,11.39640288460621,Maruti_Swift,Diesel,Individual,Manual,First Owner
3744,12,12.807655372286902,11.695255355062795,Maruti_Swift,Diesel,Individual,Manual,First Owner
3745,12,12.429220196836383,10.596659732783579,Hyundai_EON,Petrol,Individual,Manual,Second Owner
3746,8,12.971542813248437,9.741027444837728,Maruti_Wagon,Petrol,Individual,Manual,First Owner
3747,12,12.899222326086994,11.736077016252437,Maruti_Swift,Diesel,Individual,Manual,Second Owner
3748,10,13.329379172803593,11.608244735642321,Maruti_Swift,Petrol,Individual,Manual,Second Owner
3749,14,11.918397239722838,11.695255355062795,Ford_Figo,Diesel,Individual,Manual,Second Owner
3750,11,12.388398368982115,11.407576060361786,Ford_Figo,Diesel,Individual,Manual,First Owner
3751,11,13.592368256649284,11.407576060361786,Mahindra_Scorpio,Diesel,Individual,Manual,First Owner
3752,10,12.388398368982115,11.608244735642321,Hyundai_EON,LPG,Individual,Manual,First Owner
3753,11,13.304686600863562,11.373674891823535,Ford_Ecosport,Diesel,Individual,Manual,Second Owner
3754,11,13.592368256649284,9.61587214452889,Mahindra_Scorpio,Diesel,Individual,Manual,First Owner
3755,10,11.982935344196433,11.156264806643742,Hyundai_EON,Petrol,Individual,Manual,First Owner
3756,13,12.765691290604371,10.545367754151743,Ford_Fiesta,Petrol,Individual,Manual,First Owner
3757,14,12.611541086966115,11.06665398721974,Honda_City,Petrol,Individual,Manual,Second Owner
3758,10,12.896719202134523,10.919641718763716,Tata_Sumo,Diesel,Individual,Manual,First Owner
3759,14,12.611541086966115,11.608244735642321,Mahindra_Bolero,Diesel,Individual,Manual,First Owner
3760,13,11.918397239722838,11.156264806643742,Maruti_A-Star,Petrol,Individual,Automatic,First Owner
3761,15,12.676079399771027,11.002116507732017,Chevrolet_Cruze,Diesel,Individual,Manual,Third Owner
3762,7,14.062371417145494,9.741027444837728,Tata_Hexa,Diesel,Individual,Manual,First Owner
3763,8,12.611541086966115,9.472781556562168,Renault_KWID,Petrol,Individual,Manual,Second Owner
3764,9,13.815511557963774,11.002116507732017,Nissan_Terrano,Diesel,Individual,Manual,First Owner
3765,13,13.901689171636098,11.695255355062795,Mitsubishi_Pajero,Diesel,Individual,Manual,Second Owner
3766,13,13.017005083966255,11.48247656671073,Tata_New,Diesel,Individual,Manual,Second Owner
3767,18,11.002116507732017,11.775297421715827,Tata_Indica,Petrol,Individual,Manual,Second Owner
3768,12,13.122365377402328,10.819798284210286,Maruti_Swift,Petrol,Individual,Manual,First Owner
3769,13,12.206077645517674,11.695255355062795,Tata_Indigo,Diesel,Individual,Manual,Second Owner
3770,10,13.384729180332174,11.127277689932466,Ford_Ecosport,Diesel,Individual,Manual,First Owner
3771,19,11.002116507732017,11.51293546492023,Maruti_Alto,Petrol,Individual,Manual,Second Owner
3772,12,12.43320821811392,11.289794413577894,Maruti_Ertiga,Diesel,Individual,Manual,First Owner
3773,13,12.128116509451258,11.112462823634855,Hyundai_Accent,CNG,Dealer,Manual,Second Owner
3774,10,11.951186847493476,11.002116507732017,Maruti_Alto,Petrol,Individual,Manual,First Owner
3775,6,13.304686600863562,8.517393171418904,Maruti_Swift,Petrol,Individual,Manual,First Owner
3776,9,12.611541086966115,9.90353755128617,Renault_KWID,Petrol,Individual,Manual,First Owner
3777,7,13.652992804936396,9.433563920090563,Hyundai_Creta,Petrol,Individual,Manual,First Owner
3778,6,13.060490101343552,8.294299608857235,Maruti_Eeco,CNG,Individual,Manual,First Owner
3779,6,13.304686600863562,10.12667110305036,Ford_Figo,Petrol,Individual,Manual,First Owner
3780,12,13.45883704259595,11.156264806643742,Toyota_Innova,Diesel,Individual,Manual,Second Owner
3781,18,11.156264806643742,11.995357787034976,Maruti_Wagon,LPG,Individual,Manual,First Owner
3782,15,14.038654909278163,12.230770136157428,Toyota_Fortuner,Diesel,Individual,Manual,Second Owner
3783,17,13.384729180332174,11.156264806643742,Audi_A6,Petrol,Individual,Automatic,Third Owner
3784,7,13.017005083966255,11.156264806643742,Hyundai_Xcent,Diesel,Individual,Manual,Second Owner
3785,11,13.527829818844937,11.51293546492023,Mahindra_XUV500,Diesel,Individual,Manual,Second Owner
3786,12,13.560619598657233,11.156264806643742,Toyota_Innova,Diesel,Individual,Manual,Second Owner
3787,14,13.592368256649284,12.301387370778713,Hyundai_Santa,Diesel,Individual,Manual,First Owner
3788,10,12.793862088206213,11.289794413577894,Honda_Amaze,Petrol,Individual,Manual,Second Owner
3789,15,12.429220196836383,11.695255355062795,Toyota_Corolla,Diesel,Individual,Manual,First Owner
